transaction_id,type,operation,amount2,balance
1736858,Withdrawal,cw,0,0
1736859,Withdrawal,cw,0,0
1736860,Withdrawal,cw,0,0
1736861,Withdrawal,cw,0,1
1736862,Withdrawal,cw,0,1
1736863,Withdrawal,cw,0,1
1736864,Withdrawal,cw,0,1
1736865,Withdrawal,cw,0,1
1736866,Withdrawal,cw,0,1
1736867,Withdrawal,cw,0,1
1736868,Withdrawal,ccw,0,2
1736869,Withdrawal,cw,0,1
1736870,Withdrawal,cw,0,0
1736871,Withdrawal,cw,0,1
1736872,Withdrawal,cw,0,1
1736873,Withdrawal,ccw,0,2
1736874,Withdrawal,ccw,0,2
1736875,Withdrawal,ccw,0,2
1736876,Withdrawal,ccw,0,2
1736877,Withdrawal,cw,0,1
1736891,Withdrawal,cw,0,0
1736892,Withdrawal,cw,0,0
1736893,Withdrawal,cw,0,0
1736894,Withdrawal,cw,0,0
1736895,Withdrawal,cw,0,0
1736896,Withdrawal,cw,0,1
1736897,Withdrawal,cw,0,0
1736898,Withdrawal,cw,0,0
1736899,Withdrawal,cw,0,0
1736900,Withdrawal,cw,0,0
1736901,Withdrawal,cw,0,0
1736902,Withdrawal,cw,0,1
1736903,Withdrawal,cw,0,0
1736904,Withdrawal,cw,0,0
1736905,Withdrawal,cw,0,0
1736906,Withdrawal,cw,0,0
1736907,Withdrawal,cw,0,0
1736908,Withdrawal,cw,0,1
1736909,Withdrawal,cw,0,0
1736910,Withdrawal,cw,0,0
1736911,Withdrawal,cw,0,0
1736912,Withdrawal,cw,0,0
1736913,Withdrawal,cw,0,1
1736914,Withdrawal,cw,0,1
1736915,Withdrawal,cw,0,0
1736916,Withdrawal,cw,0,1
1736917,Withdrawal,cw,0,1
1736918,Withdrawal,cw,0,1
1736919,Withdrawal,cw,0,1
1736920,Withdrawal,cw,0,0
1736921,Withdrawal,cw,0,1
1736922,Withdrawal,cw,0,1
1736923,Withdrawal,cw,0,1
1736924,Withdrawal,cw,0,1
1736925,Withdrawal,cw,0,1
1736926,Withdrawal,cw,0,1
1736927,Withdrawal,cw,0,1
1736928,Withdrawal,cw,0,1
1736929,Withdrawal,cw,0,1
1736930,Withdrawal,cw,0,1
1736931,Withdrawal,cw,0,1
1736932,Withdrawal,cw,0,1
1736933,Withdrawal,cw,0,1
1736934,Withdrawal,cw,0,2
1736935,Withdrawal,cw,0,1
1736936,Withdrawal,cw,0,1
1736937,Withdrawal,cw,0,1
1736938,Withdrawal,cw,0,1
1736939,Withdrawal,cw,0,1
1736940,Withdrawal,cw,0,1
1736941,Withdrawal,cw,0,1
1736942,Withdrawal,cw,0,2
1736943,Withdrawal,cw,0,1
1736944,Withdrawal,cw,0,2
1736945,Withdrawal,cw,0,2
1736946,Withdrawal,cw,0,2
1736947,Withdrawal,cw,0,2
1736948,Withdrawal,cw,0,2
1736949,Withdrawal,cw,0,2
1736961,Withdrawal,cw,0,0
1736962,Withdrawal,cw,0,0
1736963,Withdrawal,cw,0,0
1736964,Withdrawal,cw,0,0
1736965,Withdrawal,cw,1,0
1736966,Withdrawal,cw,0,1
1736967,Withdrawal,cw,1,1
1736968,Withdrawal,cw,0,0
1736969,Withdrawal,cw,0,0
1736970,Withdrawal,cw,0,0
1736971,Withdrawal,cw,0,0
1736972,Withdrawal,cw,1,1
1736973,Withdrawal,cw,0,1
1736974,Withdrawal,cw,0,0
1736975,Withdrawal,cw,0,0
1736976,Withdrawal,cw,0,1
1736977,Withdrawal,cw,0,1
1736978,Withdrawal,cw,0,1
1736979,Withdrawal,cw,0,0
1736980,Withdrawal,cw,0,0
1736981,Withdrawal,cw,0,0
1736982,Withdrawal,cw,0,1
1736983,Withdrawal,cw,0,0
1736984,Withdrawal,cw,0,0
1736985,Withdrawal,cw,0,1
1736986,Withdrawal,cw,0,0
1736987,Withdrawal,cw,0,1
1736988,Withdrawal,cw,0,1
1736989,Withdrawal,cw,0,1
1736990,Withdrawal,cw,0,1
1736991,Withdrawal,cw,0,0
1736992,Credit,cic,0,0
1736993,Withdrawal,cw,0,1
1736994,Withdrawal,cw,0,1
1736995,Withdrawal,cw,1,1
1736996,Withdrawal,cw,0,1
1736997,Withdrawal,cw,0,1
1736998,Credit,cic,0,1
1736999,Credit,cic,0,1
1737000,Withdrawal,cw,0,1
1737001,Withdrawal,cw,0,1
1737002,Credit,cic,0,1
1737003,Withdrawal,cw,0,1
1737004,Withdrawal,cw,0,1
1737005,Withdrawal,cw,0,1
1737006,Withdrawal,cw,0,1
1737007,Withdrawal,cw,0,1
1737008,Credit,cic,0,1
1737009,Withdrawal,cw,1,1
1737010,Credit,cic,0,1
1737011,Credit,cic,1,1
1737012,Withdrawal,ccw,0,1
1737013,Credit,cic,0,1
1737014,Withdrawal,ccw,0,2
1737015,Withdrawal,cw,1,1
1737016,Credit,cic,0,1
1737017,Withdrawal,cw,0,2
1737018,Withdrawal,ccw,0,2
1737019,Withdrawal,cw,0,2
1737020,Withdrawal,ccw,0,2
1737021,Withdrawal,cw,0,2
1737022,Withdrawal,ccw,0,2
1737023,Withdrawal,cw,1,2
1737024,Credit,cic,0,2
1737025,Withdrawal,cw,0,2
1737026,Withdrawal,ccw,0,2
1737027,Withdrawal,cw,1,2
1737028,Credit,cic,0,2
1737029,Withdrawal,cw,1,2
1737030,Withdrawal,ccw,0,2
1743603,Credit,Collection,0,0
1743604,Credit,Collection,0,0
1743605,Credit,Collection,0,0
1743606,Credit,Collection,0,0
1743607,Credit,Collection,0,0
1743608,Credit,Collection,1,1
1743609,Credit,Collection,0,0
1743610,Credit,Collection,0,0
1743611,Credit,Collection,0,0
1743612,Credit,Collection,0,0
1743613,Credit,Collection,0,0
1743614,Credit,Collection,1,0
1743639,Withdrawal,cw,0,0
1743640,Withdrawal,cw,0,0
1743641,Withdrawal,cw,0,0
1743642,Withdrawal,cw,0,0
1743643,Withdrawal,cw,0,0
1743644,Withdrawal,cw,0,0
1743645,Withdrawal,Remittance,0,0
1743646,Withdrawal,Remittance,0,0
1743647,Withdrawal,Remittance,0,0
1743648,Withdrawal,Remittance,0,0
1743649,Withdrawal,Remittance,0,0
1743650,Withdrawal,Remittance,0,0
1743675,Withdrawal,Remittance,0,0
1743676,Withdrawal,Remittance,0,0
1743677,Withdrawal,Remittance,0,0
1743678,Withdrawal,Remittance,0,0
1743679,Withdrawal,Remittance,0,0
1743680,Withdrawal,Remittance,0,0
1743681,Withdrawal,Remittance,0,0
1743682,Withdrawal,Remittance,0,0
1743683,Withdrawal,Remittance,0,0
1743684,Withdrawal,Remittance,0,0
1743685,Withdrawal,Remittance,0,0
1743686,Withdrawal,Remittance,0,0
1743701,VYBER,cw,0,0
1743710,Withdrawal,cw,0,0
1743719,Withdrawal,cw,0,0
1743720,Withdrawal,cw,0,0
1743721,Withdrawal,cw,0,0
1743748,Withdrawal,cw,0,0
1743749,Withdrawal,cw,0,0
1743750,Withdrawal,cw,0,0
1743751,Withdrawal,cw,0,0
1743752,Withdrawal,cw,0,0
1743753,Withdrawal,cw,0,0
1743754,Withdrawal,cw,0,0
1743755,Withdrawal,cw,0,0
1743756,Withdrawal,cw,0,0
1743757,Withdrawal,cw,0,0
1743758,Withdrawal,cw,0,0
1743773,Credit,cic,0,0
1743774,Withdrawal,cw,0,0
1743775,Withdrawal,cw,0,0
1743776,Withdrawal,cw,0,0
1743777,Withdrawal,cw,0,0
1743778,Withdrawal,cw,0,0
1743779,Withdrawal,cw,0,0
1743780,Withdrawal,cw,0,0
1743781,Credit,cic,0,0
1743782,Withdrawal,cw,0,0
1743783,Withdrawal,cw,0,0
1747185,Credit,Collection,0,0
1747186,Credit,Collection,0,0
1747187,Credit,Collection,0,0
1747188,Credit,Collection,0,0
1747189,Credit,Collection,0,0
1747190,Credit,Collection,0,0
1747191,Credit,Collection,0,0
1747192,Credit,Collection,0,0
1747193,Credit,Collection,0,0
1747194,Credit,Collection,0,0
1747195,Credit,Collection,0,0
1747196,Credit,Collection,0,0
1747197,Credit,Collection,0,0
1747198,Credit,Collection,0,0
1747199,Credit,Collection,0,0
1747200,Credit,Collection,0,0
1747201,Credit,Collection,0,0
1747202,Credit,Collection,0,0
1747203,Credit,Collection,0,0
1747204,Credit,Collection,0,0
1747205,Credit,Collection,0,0
1747206,Credit,Collection,0,0
1747207,Credit,Collection,0,0
1747208,Credit,Collection,0,0
1747209,Credit,Collection,0,0
1747210,Credit,Collection,0,0
1747211,Credit,Collection,0,0
1747212,Credit,Collection,0,0
1747213,Credit,Collection,0,0
1747214,Credit,Collection,0,0
1747215,Credit,Collection,0,0
1747216,Credit,Collection,0,0
1747217,Credit,Collection,0,0
1747218,Credit,Collection,0,0
1747219,Credit,Collection,0,0
1747220,Credit,Collection,0,0
1747221,Credit,Collection,0,0
1747222,Credit,Collection,0,0
1747223,Credit,Collection,0,0
1747224,Credit,Collection,0,0
1747225,Credit,Collection,0,0
1747226,Credit,Collection,0,0
1747227,Credit,Collection,0,0
1747228,Credit,Collection,0,0
1747229,Credit,Collection,0,0
1747230,Credit,Collection,0,0
1747231,Credit,Collection,0,0
1747232,Credit,Collection,0,0
1747233,Credit,Collection,0,0
1747234,Credit,Collection,0,0
1747235,Credit,Collection,0,0
1747236,Credit,Collection,0,0
1747237,Credit,Collection,0,0
1747238,Credit,Collection,0,0
1747239,Credit,Collection,0,0
1747240,Credit,Collection,0,0
1747241,Credit,Collection,0,0
1747242,Credit,Collection,0,0
1747243,Credit,Collection,0,0
1747244,Credit,Collection,0,0
1747260,Withdrawal,cw,0,0
1747261,Withdrawal,cw,0,0
1747262,Withdrawal,Remittance,0,0
1747263,Withdrawal,Remittance,0,0
1747264,Withdrawal,Remittance,0,0
1747265,Withdrawal,Remittance,0,0
1747266,Withdrawal,Remittance,0,0
1747267,Withdrawal,Remittance,0,0
1747268,Withdrawal,Remittance,0,0
1747269,Withdrawal,cw,0,0
1747270,Withdrawal,cw,0,0
1747271,Withdrawal,cw,0,0
1747272,Withdrawal,cw,0,0
1747273,Withdrawal,Remittance,0,0
1747274,Withdrawal,Remittance,0,0
1747275,Withdrawal,Remittance,0,0
1747276,Withdrawal,Remittance,0,0
1747277,Withdrawal,Remittance,0,0
1747278,Withdrawal,Remittance,0,0
1747279,Withdrawal,Remittance,0,0
1747280,Withdrawal,Remittance,0,0
1747281,Withdrawal,Remittance,0,0
1747282,Withdrawal,Remittance,0,0
1747283,Withdrawal,Remittance,0,0
1747284,Withdrawal,Remittance,0,0
1747285,Withdrawal,Remittance,0,0
1747286,Withdrawal,Remittance,0,0
1747287,Withdrawal,Remittance,0,0
1747288,Withdrawal,Remittance,0,0
1747289,Withdrawal,Remittance,0,0
1747290,Withdrawal,Remittance,0,0
1747291,Withdrawal,Remittance,0,0
1747292,Withdrawal,Remittance,0,0
1747293,Withdrawal,Remittance,0,0
1747294,Withdrawal,Remittance,0,0
1747295,Withdrawal,Remittance,0,0
1747296,Withdrawal,Remittance,0,0
1747297,Withdrawal,Remittance,0,0
1747298,Withdrawal,Remittance,0,0
1747299,Withdrawal,Remittance,0,0
1747300,Withdrawal,Remittance,0,0
1747301,Withdrawal,Remittance,0,0
1747302,Withdrawal,Remittance,0,0
1747303,Withdrawal,Remittance,0,0
1747304,Withdrawal,Remittance,0,0
1747305,Withdrawal,cw,0,0
1747306,Withdrawal,Remittance,0,0
1747307,Withdrawal,Remittance,0,0
1747308,Withdrawal,Remittance,0,0
1747309,Withdrawal,Remittance,0,0
1747310,Withdrawal,cw,0,0
1747311,Withdrawal,cw,0,0
1747312,Withdrawal,cw,0,0
1747313,Withdrawal,cw,0,0
1747314,Withdrawal,cw,0,0
1747315,Withdrawal,cw,0,0
1747316,Withdrawal,cw,0,0
1747332,Withdrawal,cw,0,0
1747333,Withdrawal,cw,0,0
1747334,Withdrawal,cw,0,0
1747335,Withdrawal,cw,0,0
1747336,Withdrawal,cw,0,0
1747337,Withdrawal,cw,0,0
1747338,Withdrawal,cw,0,0
1747339,Withdrawal,cw,0,0
1747340,Withdrawal,cw,0,0
1747341,Withdrawal,cw,0,0
1747342,Withdrawal,cw,0,0
1747343,Withdrawal,cw,0,0
1747344,Withdrawal,cw,0,0
1747345,Withdrawal,cw,0,0
1747346,Withdrawal,cw,0,0
1747347,Withdrawal,cw,0,0
1747348,Withdrawal,cw,0,0
1747349,Withdrawal,cw,0,0
1747350,Withdrawal,cw,0,0
1747351,Withdrawal,cw,0,0
1747352,Withdrawal,cw,0,0
1747353,Withdrawal,cw,0,0
1747354,Withdrawal,cw,0,0
1747355,Withdrawal,cw,0,0
1747356,Withdrawal,cw,0,0
1747357,Withdrawal,cw,0,0
1747358,Withdrawal,cw,0,0
1747359,Withdrawal,cw,0,0
1747360,Withdrawal,cw,0,0
1747361,Withdrawal,cw,0,0
1747362,Withdrawal,cw,0,0
1747363,Withdrawal,cw,0,0
1747364,Withdrawal,cw,0,0
1747365,Withdrawal,cw,0,0
1747366,Withdrawal,cw,0,0
1747367,Withdrawal,cw,0,0
1747368,Withdrawal,cw,0,0
1747369,Withdrawal,cw,0,0
1747370,Withdrawal,cw,0,0
1747371,Withdrawal,cw,0,0
1747372,Withdrawal,cw,0,0
1747373,Withdrawal,cw,0,0
1747374,Withdrawal,cw,0,0
1747375,Withdrawal,cw,0,0
1747376,Withdrawal,cw,0,0
1747377,Withdrawal,cw,0,0
1747378,Withdrawal,cw,0,0
1747379,Withdrawal,cw,0,0
1747380,Withdrawal,cw,0,0
1747381,Withdrawal,cw,0,0
1747382,Withdrawal,cw,0,0
1747383,Withdrawal,cw,0,0
1747384,Withdrawal,cw,0,0
1747385,Withdrawal,cw,0,0
1747386,Withdrawal,cw,0,0
1747387,Withdrawal,cw,0,0
1747388,Withdrawal,cw,0,0
1747401,VYBER,cw,0,0
1747402,VYBER,cw,0,0
1747404,VYBER,cw,0,0
1747405,VYBER,cw,0,0
1747406,VYBER,cw,0,0
1747407,VYBER,cw,0,0
1747408,VYBER,cw,0,0
1747410,VYBER,cw,0,0
1747411,VYBER,cw,0,0
1747412,VYBER,cw,0,0
1747414,VYBER,cw,0,0
1747416,VYBER,cw,0,0
1747417,VYBER,cw,0,0
1747418,VYBER,cw,0,0
1747419,VYBER,cw,0,0
1747420,VYBER,cw,0,0
1747421,VYBER,cw,0,0
1747423,VYBER,cw,0,0
1747424,VYBER,cw,0,0
1747425,VYBER,cw,0,0
1747426,VYBER,cw,0,0
1747430,Withdrawal,cw,0,0
1747432,Withdrawal,cw,0,0
1747437,Withdrawal,cw,0,0
1747440,Withdrawal,cw,0,0
1747441,Withdrawal,cw,0,0
1747442,Withdrawal,cw,0,0
1747444,Withdrawal,cw,0,0
1747457,Withdrawal,cw,0,0
1747458,Withdrawal,cw,0,0
1747459,Withdrawal,cw,0,0
1747460,Withdrawal,cw,0,0
1747462,Withdrawal,cw,0,0
1747463,Withdrawal,cw,0,0
1747464,Withdrawal,cw,0,0
1747465,Withdrawal,cw,0,0
1747466,Withdrawal,cw,0,0
1747467,Withdrawal,cw,0,0
1747469,Withdrawal,cw,0,0
1747470,Withdrawal,cw,0,0
1747471,Withdrawal,cw,0,0
1747472,Withdrawal,cw,0,0
1747473,Withdrawal,cw,0,0
1747474,Withdrawal,cw,0,0
1747477,Withdrawal,cw,0,0
1747478,Withdrawal,cw,0,0
1747490,Withdrawal,cw,0,0
1747492,Withdrawal,cw,0,0
1747493,Withdrawal,cw,0,0
1747494,Withdrawal,cw,0,0
1747495,Withdrawal,cw,0,0
1747496,Withdrawal,cw,0,0
1747498,Withdrawal,cw,0,0
1747499,Withdrawal,cw,0,0
1747501,Withdrawal,cw,0,0
1747503,Withdrawal,cw,0,0
1747504,Withdrawal,cw,0,0
1747507,Withdrawal,cw,0,0
1747508,Withdrawal,cw,0,0
1747525,Withdrawal,cw,0,0
1747526,Withdrawal,cw,0,0
1747527,Withdrawal,cw,0,0
1747528,Withdrawal,cw,0,0
1747529,Withdrawal,cw,0,0
1747530,Withdrawal,cw,0,0
1747531,Withdrawal,cw,0,0
1747532,Withdrawal,cw,0,0
1747533,Withdrawal,cw,0,0
1747534,Withdrawal,cw,0,0
1747535,Withdrawal,cw,0,0
1747536,Withdrawal,cw,0,0
1747537,Withdrawal,cw,0,0
1747538,Withdrawal,cw,0,0
1747539,Withdrawal,cw,0,0
1747540,Withdrawal,cw,0,0
1747541,Withdrawal,cw,0,0
1747542,Withdrawal,cw,0,0
1747543,Withdrawal,cw,0,0
1747544,Withdrawal,cw,0,0
1747545,Withdrawal,cw,0,0
1747546,Withdrawal,cw,0,0
1747547,Withdrawal,cw,0,0
1747548,Withdrawal,cw,0,0
1747549,Withdrawal,cw,0,0
1747550,Withdrawal,cw,0,0
1747551,Withdrawal,cw,0,0
1747552,Withdrawal,cw,0,0
1747553,Withdrawal,cw,0,0
1747554,Withdrawal,cw,0,0
1747555,Withdrawal,cw,0,0
1747556,Withdrawal,cw,0,0
1747557,Withdrawal,cw,0,0
1747558,Withdrawal,cw,0,0
1747559,Withdrawal,cw,0,0
1747560,Withdrawal,cw,0,0
1747561,Withdrawal,cw,0,0
1747562,Withdrawal,cw,0,0
1747563,Withdrawal,cw,0,0
1747564,Withdrawal,cw,0,0
1747565,Withdrawal,cw,0,0
1747566,Withdrawal,cw,0,0
1747567,Withdrawal,cw,0,0
1747568,Withdrawal,cw,0,0
1747569,Withdrawal,cw,0,0
1747570,Withdrawal,cw,0,0
1747571,Withdrawal,cw,0,0
1747572,Withdrawal,cw,0,0
1747573,Withdrawal,cw,0,0
1747574,Withdrawal,cw,0,0
1747575,Withdrawal,cw,0,0
1747576,Withdrawal,cw,0,0
1747577,Withdrawal,cw,0,0
1747578,Withdrawal,cw,0,0
1747579,Withdrawal,cw,0,0
1747580,Withdrawal,cw,0,0
1747582,Withdrawal,cw,0,0
1747583,Withdrawal,cw,0,0
1747584,Withdrawal,cw,0,0
1747585,Withdrawal,cw,0,0
1747586,Credit,cic,0,0
1747587,Withdrawal,cw,0,0
1747588,Withdrawal,cw,0,0
1747589,Withdrawal,cw,0,0
1747590,Withdrawal,cw,0,0
1747591,Withdrawal,cw,0,0
1747592,Credit,cic,0,0
1747593,Credit,cic,0,0
1747594,Credit,cic,0,0
1747595,Credit,cic,0,0
1747596,Credit,cic,0,0
1747597,Credit,cic,0,0
1747598,Withdrawal,cw,0,0
1747599,Withdrawal,cw,0,0
1747600,Withdrawal,cw,0,0
1747601,Credit,cic,0,0
1747602,Credit,cic,0,0
1747603,Withdrawal,cw,0,0
1747604,Credit,cic,0,0
1747605,Credit,cic,0,0
1747606,Credit,cic,0,0
1747607,Credit,cic,0,0
1747608,Credit,cic,0,0
1747609,Credit,cic,0,0
1747610,Credit,cic,0,0
1747611,Credit,cic,0,0
1747612,Credit,cic,0,0
1747613,Credit,cic,0,0
1747614,Credit,cic,0,0
1747615,Credit,cic,0,0
1747616,Credit,cic,0,0
1747617,Credit,cic,0,0
1747618,Credit,cic,0,0
1747619,Credit,cic,0,0
1747620,Credit,cic,0,0
1747621,Credit,cic,0,0
1747622,Credit,cic,0,0
1747623,Credit,cic,0,0
1747624,Withdrawal,cw,0,0
1747625,Credit,cic,0,0
1747626,Withdrawal,cw,0,0
1747627,Withdrawal,cw,0,0
1747628,Withdrawal,cw,0,0
1747629,Withdrawal,cw,0,0
1747630,Credit,cic,0,0
1747631,Credit,cic,0,0
1747632,Credit,cic,0,0
1747633,Credit,cic,0,0
1747634,Withdrawal,cw,0,0
1747635,Withdrawal,cw,0,0
1747636,Credit,cic,0,0
1747637,Credit,cic,0,0
1747638,Credit,cic,0,0
1747639,Credit,cic,0,0
1747640,Credit,cic,0,0
1747641,Credit,cic,0,0
1752696,Credit,cic,0,0
1752697,Credit,cic,0,0
1752698,Credit,cic,0,1
1752699,Credit,cic,0,1
1752700,Credit,cic,0,1
1752701,Credit,cic,1,1
1752702,Credit,cic,0,1
1752703,Credit,cic,0,1
1752704,Credit,cic,0,1
1752705,Credit,cic,0,1
1752706,Credit,cic,0,1
1752707,Credit,cic,1,1
1752720,Withdrawal,Remittance,0,0
1752721,Withdrawal,Remittance,0,0
1752722,Withdrawal,Remittance,0,0
1752723,Withdrawal,Remittance,0,0
1752724,Withdrawal,Remittance,0,0
1752725,Withdrawal,Remittance,0,0
1752726,Withdrawal,Remittance,0,0
1752727,Withdrawal,Remittance,0,0
1752728,Withdrawal,Remittance,0,0
1752729,Withdrawal,Remittance,0,0
1752730,Withdrawal,Remittance,0,0
1752731,Withdrawal,Remittance,0,0
1752744,Withdrawal,cw,0,0
1752745,Withdrawal,cw,0,0
1752746,Withdrawal,cw,0,1
1752747,Withdrawal,cw,0,1
1752748,Withdrawal,cw,0,1
1752749,Withdrawal,cw,0,0
1752750,Withdrawal,Remittance,0,1
1752751,Withdrawal,Remittance,0,1
1752752,Withdrawal,Remittance,0,1
1752753,Withdrawal,Remittance,0,1
1752754,Withdrawal,Remittance,0,1
1752755,Withdrawal,Remittance,0,1
1752757,Withdrawal,cw,0,0
1752759,Withdrawal,ccw,0,0
1752766,Withdrawal,cw,0,0
1752767,Withdrawal,cw,0,0
1752768,Withdrawal,cw,0,0
1752769,Withdrawal,cw,0,0
1752770,Withdrawal,cw,0,0
1752771,Withdrawal,cw,0,1
1752778,Withdrawal,cw,0,1
1752779,Withdrawal,cw,0,0
1752780,Withdrawal,cw,0,1
1752794,Withdrawal,cw,0,0
1752795,Withdrawal,cw,0,0
1752796,Withdrawal,cw,0,1
1752797,Withdrawal,cw,0,1
1752798,Withdrawal,cw,0,1
1752799,Withdrawal,cw,0,1
1752800,Withdrawal,cw,0,0
1752801,Withdrawal,cw,0,0
1752802,Withdrawal,cw,0,0
1752803,Withdrawal,cw,0,0
1752804,Withdrawal,cw,0,0
1752811,Withdrawal,cw,0,0
1752812,Withdrawal,cw,0,0
1752813,Withdrawal,cw,0,0
1752814,Withdrawal,cw,0,0
1752815,Withdrawal,cw,0,0
1752816,Withdrawal,cw,0,0
1752817,Withdrawal,cw,0,0
1752818,Withdrawal,cw,0,0
1752819,Withdrawal,cw,0,0
1752820,Withdrawal,cw,0,0
1752821,Withdrawal,cw,0,0
1752822,Withdrawal,cw,0,0
1754175,Credit,Collection,1,1
1754176,Credit,Collection,1,1
1754177,Credit,Collection,1,1
1754178,Credit,Collection,1,1
1754179,Credit,Collection,1,1
1754180,Credit,Collection,2,1
1754181,Credit,Collection,1,1
1754182,Credit,Collection,1,1
1754183,Credit,Collection,1,1
1754184,Credit,Collection,1,1
1754185,Credit,Collection,1,1
1754186,Credit,Collection,2,1
1754187,Credit,Collection,1,1
1754188,Credit,Collection,1,1
1754189,Credit,Collection,1,1
1754190,Credit,Collection,1,1
1754191,Credit,Collection,1,1
1754192,Credit,Collection,2,1
1754193,Credit,Collection,1,1
1754194,Credit,Collection,1,1
1754195,Credit,Collection,1,1
1754196,Credit,Collection,1,1
1754197,Credit,Collection,1,1
1754198,Credit,Collection,2,2
1754199,Credit,Collection,1,1
1754200,Credit,Collection,1,1
1754201,Credit,Collection,1,1
1754202,Credit,Collection,1,1
1754203,Credit,Collection,1,1
1754204,Credit,Collection,2,2
1754205,Credit,Collection,1,1
1754206,Credit,Collection,1,1
1754207,Credit,Collection,1,1
1754208,Credit,Collection,1,1
1754209,Credit,Collection,1,1
1754210,Credit,Collection,2,1
1754211,Credit,Collection,1,1
1754212,Credit,Collection,1,1
1754213,Credit,Collection,1,1
1754214,Credit,Collection,1,1
1754215,Credit,Collection,1,1
1754216,Credit,Collection,2,1
1754217,Credit,Collection,1,1
1754218,Credit,Collection,1,1
1754219,Credit,Collection,1,1
1754220,Credit,Collection,1,1
1754221,Credit,Collection,1,1
1754222,Credit,Collection,2,1
1754223,Credit,Collection,1,1
1754224,Credit,Collection,1,1
1754225,Credit,Collection,1,1
1754226,Credit,Collection,1,1
1754227,Credit,Collection,1,1
1754228,Credit,Collection,2,2
1754229,Credit,Collection,1,1
1754230,Credit,Collection,1,1
1754231,Credit,Collection,1,1
1754232,Credit,Collection,1,1
1754233,Credit,Collection,1,1
1754234,Credit,Collection,2,2
1754247,Withdrawal,cw,0,1
1754248,Withdrawal,cw,0,0
1754249,Withdrawal,cw,0,1
1754250,Withdrawal,cw,0,0
1754251,Withdrawal,cw,0,1
1754252,Withdrawal,cw,0,0
1754253,Withdrawal,cw,0,1
1754254,Withdrawal,cw,0,1
1754255,Withdrawal,cw,0,0
1754256,Withdrawal,Remittance,0,0
1754257,Withdrawal,Remittance,0,1
1754258,Withdrawal,Remittance,0,1
1754259,Withdrawal,Remittance,0,1
1754260,Withdrawal,Remittance,0,0
1754261,Withdrawal,Remittance,0,1
1754262,Withdrawal,Remittance,0,1
1754263,Withdrawal,Remittance,0,1
1754264,Withdrawal,Remittance,0,1
1754265,Withdrawal,Remittance,0,1
1754266,Withdrawal,Remittance,0,1
1754267,Withdrawal,Remittance,0,1
1754268,Withdrawal,Remittance,0,1
1754269,Withdrawal,Remittance,0,1
1754270,Withdrawal,Remittance,0,1
1754271,Withdrawal,Remittance,0,1
1754272,Withdrawal,Remittance,0,1
1754273,Withdrawal,Remittance,0,1
1754274,Withdrawal,Remittance,0,1
1754275,Withdrawal,Remittance,0,1
1754276,Withdrawal,Remittance,0,1
1754277,Withdrawal,Remittance,0,1
1754278,Withdrawal,Remittance,0,1
1754279,Withdrawal,Remittance,0,1
1754280,Withdrawal,cw,0,1
1754281,Withdrawal,cw,0,1
1754282,Withdrawal,cw,0,0
1754283,Withdrawal,cw,0,1
1754284,Withdrawal,cw,0,1
1754285,Withdrawal,cw,0,1
1754286,Withdrawal,cw,0,1
1754287,Withdrawal,cw,0,1
1754288,Withdrawal,cw,0,0
1754289,Withdrawal,cw,0,1
1754290,Withdrawal,cw,0,1
1754291,Withdrawal,cw,0,1
1754292,Withdrawal,cw,0,1
1754293,Withdrawal,cw,0,1
1754294,Withdrawal,cw,0,1
1754295,Withdrawal,cw,0,0
1754296,Withdrawal,cw,0,1
1754297,Withdrawal,cw,0,1
1754298,Withdrawal,cw,0,1
1754299,Withdrawal,cw,0,1
1754300,Withdrawal,cw,0,1
1754301,Withdrawal,cw,0,1
1754302,Withdrawal,cw,0,1
1754303,Withdrawal,cw,0,1
1754304,Withdrawal,cw,0,0
1754305,Withdrawal,cw,0,1
1754306,Withdrawal,cw,0,1
1754320,Withdrawal,Remittance,0,0
1754321,Withdrawal,Remittance,0,0
1754322,Withdrawal,Remittance,0,0
1754323,Withdrawal,Remittance,0,0
1754324,Withdrawal,Remittance,0,0
1754325,Withdrawal,Remittance,0,0
1754326,Withdrawal,Remittance,0,0
1754327,Withdrawal,Remittance,0,0
1754328,Withdrawal,Remittance,0,0
1754329,Withdrawal,Remittance,0,0
1754330,Withdrawal,Remittance,0,0
1754331,Withdrawal,Remittance,0,0
1754332,Withdrawal,Remittance,0,0
1754333,Withdrawal,Remittance,0,0
1754334,Withdrawal,Remittance,0,0
1754335,Withdrawal,Remittance,0,0
1754336,Withdrawal,Remittance,0,0
1754337,Withdrawal,Remittance,0,1
1754338,Withdrawal,Remittance,0,1
1754339,Withdrawal,Remittance,0,0
1754340,Withdrawal,Remittance,0,0
1754341,Withdrawal,Remittance,0,1
1754342,Withdrawal,Remittance,0,1
1754343,Withdrawal,Remittance,0,1
1754344,Withdrawal,Remittance,0,0
1754345,Withdrawal,Remittance,0,0
1754346,Withdrawal,Remittance,0,0
1754347,Withdrawal,Remittance,0,1
1754348,Withdrawal,Remittance,0,1
1754349,Withdrawal,Remittance,0,1
1754350,Withdrawal,Remittance,0,1
1754351,Withdrawal,Remittance,0,0
1754352,Withdrawal,Remittance,0,0
1754353,Withdrawal,Remittance,0,0
1754354,Withdrawal,Remittance,0,0
1754355,Withdrawal,Remittance,0,0
1754356,Withdrawal,Remittance,0,0
